,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,like,tech
10375,US,49805190,R5GIZM4FJKPK,B00JH2C3DE,768062995,panasonic eh-na65-k hair dryer,Beauty,3,4,4,Y,N,Nice dryer,"This is a nice hair dryer, but as hard as I've tried to figure out why it's a $130 hair dryer, I just can't find the value.<br /><br />I have pretty short hair and don't use a dryer that often, so I admit that I'm not the target market. But my wife has very thick long hair and uses a blow dryer every time she washes her hair. I've kept a close eye on her hair since she started using this dryer and I can't detect any difference either. So I asked her directly, would you pay $130 for this? No, she wouldn't. She said that it's not much different than her $40 dryer.<br /><br />I like the fact that there are two independent controls: temp and air speed. That's nice. I also like the fact that you can override the heat and blast cold air on demand. That's a great touch.<br /><br />But as far as the moisturizing and conditioning aspects, I can't detect them at all. I'm not typically such a skeptic, but when a product costs substantially more than the everyday version that I've been using for years, I need to somehow be convinced and wowed that the product is really worth paying so much more. Unfortunately, I wasn't wowed by this dryer.",12/3/2014,1,1
10376,US,49805682,R29A4T0EFLEGE3,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,5,0,0,N,N,Great blow dryer,"I wondered whether it would be worth the money when I purchased this blow dryer a few years ago.  However, it didn't take me long to learn how superior this blow dryer is to all of the others I have used.  It dries my hair faster than any other blow dryer.  I'm not sure how, but my hair looks nicer too.  It doesn't make that high pitched engine sound like other driers.  I like the little red rubber tabs on the side.  You put it down and it stays where ever you put it. When I go on a trip and have to use the hotel's driers, I am instantly reminded of how much better the Remington is. The only thing that is a little bit of a negative is that it is heavier than other blow dryers.  But, it is hardly worth the mention.  This drier is well worth the extra money.",3/17/2012,0,1
10399,US,49891124,R1W17YN66WG2CN,B00VRN7SB8,253917972,remington silk ceramic professional hair dryer,Beauty,4,0,1,Y,N,Nice dryer,"This is a very nice hair dryer that does the job well.  I have medium length hair and the dryer dried it quickly.  I hate to dry my hair, so that is a big plus factor for me.  It's comfortable to hold, not too heavy.  Controls are easy to use.  I didn't need the do anything fancy, so I used it as I do every other hair dryer.  The box says it's professional, used in salons.  Hair dressers could comment more on the differences between dryers.  I'm not too picky about it as long as it isn't uncomfortable to use and works well. This one is just fine for me.  I'd recommend.",8/7/2015,1,1
10403,US,49909439,R324NB6NGK55YI,B000065DJY,919751065,revlon 1875w volumizing hair dryer,Beauty,3,0,0,N,N,Alright dryer,"I bought this dryer becuase I needed one quick and it was cheap. The different setting selection is nice. I have medium thick hair, and a lot of it, that comes down to between my shoulder blades and normally takes me about 30 minutes to dry. It did the job for about a year till it shorted out and sparks came out of it. Not a very long life, but I guess you get what you pay for. I have had other revlon hair styling tools that lasted longer, just not this one.",1/16/2010,1,1
10423,US,49967172,R3S2635NCUX3VM,B00MMRFUG8,127431946,"remington d3190a damage control ceramic hair dryer, ionic dryer, hair dryer, purple",Beauty,5,229,235,N,N,GOTTA HAVE THIS ONE!,"It's hard to believe a hair dryer could make a big difference but this one absolutely DOES.  I'm sooo thrilled with it!  My kinky/curly fine/thin hair has dried much faster than usual (even though it's the same wattage as my previous dryer) and so smooth, soft, shiny and healthy looking (getting that without a flat iron also means that it gets to stay fluffier looking instead of flat and stringy).  -- I found it cheaper at Walmart, but it says it's a LIMITED EDITION so if you can't get it there, get it here.  But GET IT -- it's great!<br /><br />One thing I have to have on my driers is separate controls for the heat and for the air - this does - and it has the cool shot button as well.  The really nice thing if you use the end attachment that condenses the direction of the air flow, is that this dryer has a round end (not oval) so you can turn the attachment when you need to instead of holding your arm/wrist in awkward positions to blow at a certain angle.  Yes!<br /><br />What this Amazon site does NOT show you is all the info on the side of the box, so I'll take a minute and copy it down here for you.<br /><br />MICRO-CONDITIONERS:  Get smoother, healthier hair. Say good-bye to heat damage and say hello to an enhanced healthy shine!  This specially designed dryer features a grill that is infused with microscopic conditioners.  These micro-conditioners release into the dryer air flow, and are transferred to your hair, helping to prevent damage and increase shine and hair health.<br /><br />IONIC TECHNOLOGY:  Negative ions are activated by the heat of the dryer to heal heat damaged hair as you style. The ions reduce drying time and infuse vital moisture into the hair, resulting in reduced frizz and static.<br /><br />CERAMIC TECHNOLOGY:  Infrared heat is produced by the ceramic coated grill to help prevent damage to the hair and allows for faster drying time.<br /><br />TOURMALINE TECHNOLOGY:  This semiprecious gemstone works in conjunction with the ceramic technology of this dryer, producing far-infrared energy which protects the hair cuticle from over-heating, preventing brittleness and cracking.<br /><br />What else do you need to know -- it honestly does what it says - and I LOVE IT!  Get one while you can!gy of this dryer, producing far-infrared energy which protects the hair cuticle from over-heating, preventing brittleness and cracking.<br /><br />What else do you need to know -- it honestly does what it says - and I LOVE IT!  Get one while you can!",1/5/2015,1,1
10436,US,50009325,RI2MPFJGBS993,B001LQY1X4,748065701,conair 1875 watt mid-size hair dryer,Beauty,4,0,0,N,Y,It's Okay,"Just a small average hair dryer. So far it's worked every time! Wow!<br /> Actually it works nicely to dry my razor and occasionally my hair (yes, I'm a guy).",4/25/2014,1,1
10455,US,50065441,R3LCYB308BQYH7,B000EPHRO8,442401590,remington d-2012 tstudio collection tourmaline and ceramic hair dryer,Beauty,4,3,26,N,N,Lovely sleek design,"Very nice, sleek design.  I just got it, haven't used it yet but the design itself makes it one of the best ones out there, if not the best.  The only thing that it is missing: a folding handle.",4/16/2006,1,1
10464,US,50110922,R1QUFJ9PHJL1D2,B000YDMM2M,963019694,farouk deep brilliance professional hair dryer,Beauty,4,0,0,N,Y,Farouk Deep Brilliance,"This is a nice dryer.  It dries hair in about half the time as others I have used.  It would have been really nice if it had come with a diffuser though.  I can't find a diffuser that fits this, so I have not gotten to use it on myself yet.  But it dries my nieces hair much faster than other dryers.",2/15/2008,0,1
10466,US,50115053,R1IEFXQSQL4DPG,B000BFJJ7E,346326614,conair ionic conditioning 1875 watt cord-keeper hair dryer w/ retractable cord and folding handle,Beauty,1,0,0,N,N,DO NOT BUY THIS HAIR DRYER!,"I bought this hair dryer to replace another Conair I had for many years.  After one year I am going back to my old one.  There is NO WAY to clean the vents on this one and it heats up HOT.  It burned the top of my ear the other day.  The retractable cord is a nice idea, but if it retracts too fast you end up with bruises from it hitting you in the arm.  Look for the Conair dryers that have vents that can be cleaned and they will last you a good long time.  Then only good thing about it is it travels well.",3/13/2011,0,1
10467,US,50117104,R3TKNWULWV2029,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,Beauty,3,1,1,N,Y,Outer coating flakes off,"This dryer works well, but the outer soft touch clear layer started to peel off after only about 4 weeks after purchasing it.  It's a shame since it looked so nice when it arrived and now it looks beat up and as if I've owned if for five years.  I've had other similar models by Conair in the past, but none ever did this.",3/19/2013,1,1
10479,US,50173982,R3LSD5G6R7YABQ,B000BBS636,560455235,conair yb075w pro yellowbird 1875-watt professional hair dryer,Beauty,2,1,1,N,N,DANGEROUS FIRE HAZARD,"I purchased this dryer a little over a year ago, and have used it almost daily to dry my hair after showering.  I was very happy with the dryer, as it was powerful and offered a reasonable selection of temperatures.  I exercised proper care for the dryer and never abused it.  However, Friday morning I turned the dryer on, and since it is getting cold, I decided to use high heat instead of medium heat like I almost always choose.  After just a few moments there came a hot, nasty smelling smoke jetting out from behind the power switch.  I unplugged the dryer and have not plugged it back in since.<br /><br />I went to Target to find a replacement, and was disappointed.  None of them performed as well as this one.  But I'm afraid to buy another.  What has the world come to when you can't even buy a decent hair dryer for less than $75 unless you're willing to accept this kind of crappy workmanship?  I guess the solution is to buy them in quantity and treat them as disposable.<br /><br />If it didn't perform so well (when it wasn't producing smoke and fire) then I'd give it the minimum score... but since it really does work nice, I'll give it two stars.  Buy more than one, and don't let them run unattended.",10/26/2010,1,1
10484,US,50187797,R3E9AEEOPNGKDK,B0043W2C48,630355634,br beauty meredith 880w salon hair dryer with casters,Beauty,5,2,2,N,Y,"Great product, it is all that the item description said it would be.","The dryer is quiet and calm running, the bonnet is is just the right fit with or without rollers . it has a nice handsome look.  It is sturdy and strong.<br /><br />Great temper control the timer has a slight ticking sound, and the bell rings when time is up awesome, coasters are convent and easily moves where you want it.  Perfect for a home beauty aid. Would recommend to all looking for a home style salon look.",1/28/2013,1,1
10501,US,50246104,R37SHOO5HT9H8Z,B001QTW2FK,328811288,conair minipro tourmaline ceramic styler / hair dryer; pink,Beauty,4,0,0,N,Y,Nice little hair dryer,"This little hair dryer is very light-weight, nice & small for traveling and just as nice for every day use. It is quite powerful for being so small but drys my hair in no time at all. I love the travel bag that comes with it.",4/13/2013,1,1
10520,US,50329774,R1BGP0CQLOQRNB,B007ROD3AG,614083399,"salon sundry professional bonnet style hood 1,000 watt salon hair dryer - multiple colors available",Beauty,5,0,0,N,Y,SALON WORTHY ROLLERSETS!!,I LOVE THIS DRYER!!! Salon worthy rollersets every time!  Gets nice and hot and drys my hair quickly. Quite enough that you can hear the tv and have a conversation on the phone. Fits my large head lol and purple and black rollers okay. Its a tight fit BUT it DOES fit.,10/30/2014,0,1
10521,US,50329775,R2EFBNSZT9IRND,B000E8PG98,676407800,conair 1875 watt cord-keeper hair dryer; pink,Beauty,5,0,0,N,Y,... this one for over 3 years and it worked great. It just recently died and I bought the ...,I had this one for over 3 years and it worked great.  It just recently died and I bought the exact same model.  The retractable cord is so nice!,8/3/2015,1,1
10530,US,50355584,R3C1QO8484HL13,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,5,3,4,Y,N,Fast and quiet,"This hair dryer works fast to dry hair. It's quiet in operation even on high speed.<br /><br />The body of the dryer is smooth feeling, kind of soft almost. Not like a hard shiny plastic feels. It's a nice touch.<br /><br />There is a removable intake filter allowing a clean fan.<br /><br />The cord is long enough to use the dryer comfortably.<br /><br />There is plenty of power and heat to dry even the longest hair quickly. The added pearl ceramics is supposed to help with prevent hair damage. We'll see.<br /><br />You could pay more for a hair dryer, but why?",1/18/2011,1,1
10536,US,50397413,RYX7PCIQLKWUE,B00070E8IS,531479992,elchim professional 2001 classic hair dryer (colors may vary),Beauty,5,0,0,N,Y,Got the Elchim a few weeks ago and love it so far,Got the Elchim a few weeks ago and love it so far! Blows my curly hair out quickly and nice and smoothly. I highly recommend it!,12/29/2014,1,1
10548,US,50450805,R2ZJO70C3XLFCU,B00JXQ06X8,619941271,bed head curls in check 1875 watt diffuser hair dryer,Beauty,5,1,2,N,Y,Five Stars,I like it the cool button is a nice feature.,10/15/2014,1,1
10559,US,50484535,R27I7KKQZXATX1,B008O1V33A,569841544,professional lightweight hair dryer,Beauty,5,0,0,N,Y,AWESOME BLOWDRYER!!!!!!!!!,This s the best blow dryer that I have ever used!!! Dries hair quickly and leaves a beautiful shine. Also very nice long cord which makes it easy to use.,12/23/2012,1,1
10569,US,50513054,R2PL90JSFKX5IB,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,3,99,107,N,Y,Good ... and not so good,"Pros:   <br />1. This blow dryer is great for the price.  Just don't expect a $100+ ionic dryer.  You get a nice $18 dryer for $18 - simple. <br />2. Nice looking, sleek design, with retractable cord.  This is not a compact dryer for travel - it should be considered more of a mid-size. <br /> <br />Cons: <br />1.  Retractable cord is quite short, which could be a problem if your outlet is not very close by.   <br />2.  Very loud!  I saw others complain about this, and now I know what they mean.  It's loud.  <br />3.  The retractable cord failed to retract after a couple of uses.  This is disappointing considering it was a major factor in my purchase. <br /> <br />Bottom Line: <br />Does it dry hair quickly and make it smooth and silky??  No more than any other dryer.  It's a nice, inexpensive, blow dryer, but I personally would not purchase it again. <br />",5/28/2006,1,1
10580,US,50530589,R69STL2KFC8I0,B0009XH6WI,197856712,andis 1600w quiet hangup hair dryer with night light,Beauty,5,0,0,N,Y,Nice extra,Installed in guest room bath; and it's a nice extra that is convenient and out of the way.  Especially liked that the cord is not dangling!,12/8/2013,1,1
10594,US,50561191,RDCYT6TS20MVE,B000A3I2X4,235105995,"revlon essentials 1875w fast dry hair dryer, rv408",Beauty,5,0,0,N,Y,Just what I wanted,This hair dryer is great. I have very thick hair and it dries my hair quickly. Very nice.  Good price too!,7/16/2013,1,1
10597,US,50569202,RS5IKUTEI16TX,B00005O0MZ,694290590,conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer,Beauty,1,9,9,N,Y,"Don't waste your $$$$$, Conair & Amazon should be ashamed to sell this product","DON'T BUY THIS HAIR DRYER!!!!!  Buy $11 worth of lottery tickets, donate the $11 to charity, buy ice cream, anything else.... just don't waste your money on this junk!!!!!<br /><br />Honestly, I LOVED this little dryer for 6 weeks (just after the return period ended), now i have to throw it in the garbage!  The only issue i had with it (when it was working) was actually just an inconvenience/design flaw - as another reviewer said:  The buttons are on the inside of the handle and are the toggle style. You have to hold it just right so you don't turn it off or change the heat setting.<br /><br />THEN IT DIED - - -  DEAD, DEAD, DEAD!<br /><br />I was amazed that this hair dryer could sell for $11, it even comes with a diffuser and other accessories. I only used the dryer every other day for 6 weeks (so about 21 times) for about 5 - 10 minutes (max) each time...  I thought i was getting a cheap dryer, but overall it was VERY expensive:  If I bought a new $11 dryer every six weeks, that would be over $100/year - I could spend half that on a really nice hair dryer that would last years!<br /><br />The return policy expired but i could mail it to Conair ($12 postage) along with a check for $7.00 and then wait weeks for them to decide if they wanted to repair it or replace it (maybe they would, maybe they wouldn't).  So, then i would have $30 into a hair dryer that, if they choose to replace it, would be replaced with the same junk that would last another few weeks?????  I am not that stupid, I will cut my losses at $11.<br /><br />I know that so many other people have had the same problem with the short lifespan of this dryer -  i wish i had taken the time to read all the reviews.<br /><br />Conair & Amazon should stop selling these items, they know they are junk - that's why they offer them so cheap & that people are going to buy them because they are so cheap.  Conair doesn't have to worry that anyone would be stupid enough to take them up on their warranty (and flushanother $20 down the toilet) and Amazon, must figure that most of the dryers will work long enough that it isn't their problem!",7/25/2014,1,1
10613,US,50610910,R3R324OAP15DH8,B0009XH6UU,486589264,andis pro style soft grip 1600 watt hair dryer,Beauty,4,5,6,N,Y,Hard to believe it could be so good,"I bought this dryer based on the user reviews and am very pleased. It has a lot of drying power. It's light. It's quiet. It's nicely balanced. It's not necessary to grip the handle to hold the dryer. It will balance in the crook of your left thumb, so your hand and arm won't get tired from holding it. I can't say for certain, since I don't have carpal tunnel syndrome, but this may be a great dryer for people who suffer from it since there's no need to clinch a fist to hold it. Though I was at first disappointed that I can't remove the screens to clean them (and will need to do it with the vacuum cleaner) I later decided that for price and performance, this is a pretty great dryer.",1/13/2008,1,1
10615,US,50613750,R2RZC8LW5AM9Y1,B004INUY06,303775294,"conair infiniti pro 1875 watt salon performance ac motor styling hair dryer with twist folding handle, blue",Beauty,5,0,0,Y,N,Powerful and quieter than most.,"When turned on this blow dryer sounds different than any other I have previously owned. It sound stronger, with a quieter engine hum. The color is very cool and I like the turn and fold handle. The cord is durable and the settings are nice. The warm setting is just right and I like the cool down set style setting. It is full size, but not overly big and thus it is easy to handle and not tiresome to use. Highly recommend this blow dryer!",4/17/2011,1,1
10638,US,50705247,R8V1BS1HNP7A0,B0009XH6XC,794852894,andis 33700 hangup pro turbo 1600w wall mount hair dryer with night light,Beauty,5,4,4,N,Y,Great little hair dryer,"Plenty of power. Plenty of heat. Like the night light, but would like to be able to switch it off if I wanted ... but can't do that. If I kept this near my ears for a long time, the noise would be an issue, but since I don't, it isn't. Just a nice little device.",12/1/2006,0,1
10642,US,50724762,R2ATCD8U3IZ3ZR,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,4,1,1,Y,N,Very powerful dryer!,"However, it is a little heavier than my other hair dryers.  But it dries hair very quickly the different heat settings work nicely.  Dryer is comfortable to hold and is powerful/hot enough that I can hold it 6-8 inches from my head and it will still dry my hair effectively.  My only problem with the hair dryer is that it is somewhat too powerful to use the diffuser if I want to dry my naturally curly hair into curls.  Even on the low power setting, it blows my hair to hard and the curls go all over the place and don't form nicely.  If I want to have curly hair for the day, I use one of my other, less powerful dryers.  Works great for my straight hair days, though!",6/16/2011,1,1
10656,US,50775745,R16I1IFO5YLWMG,B003FBG88E,195677102,conair pro styler ionic conditioning hair dryer,Beauty,4,1,2,N,Y,Pretty good hair dryer,"This hair dryer is pretty good for the price. I previously had a conair ceramic hair dryer with a retractable cord. It did a good job, but was heavy, and ultimately it was the retractable cord that caused the dryer to stop working. The Conair 256P is nice and light. I have curly hair and do not dry it completely, so I put the heat on the warm setting and the blower on high and it works great for me. It doesn't come with a diffuser, but I don't use one. It does however come with the vent attachment so you can direct the air flow. My son uses the dryer as well and likes it. The only complaint I would have is that it is noisy. Basically, it's light and does a great job and the price is right.",7/8/2013,1,1
10666,US,50793663,R1KY2UW597KKBX,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,2,13,14,N,N,Great air flow but too loud!,"The retractable cord is wonderful.  The air power is good and it does a nice job drying your hair.  As mentioned by others, it is heavy.  The handle is also clumsy to hold, especially for someone with small hands.  <br /> <br />My main objection is that it is much too loud and for that reason alone I would not buy it again.",3/23/2006,1,1
10706,US,50868897,R1DC8N0UC5XLTG,B004INUY06,303775294,"conair infiniti pro 1875 watt salon performance ac motor styling hair dryer with twist folding handle, blue",Beauty,5,0,0,Y,N,Great travel styler,"My wife with her beautiful long hair always uses a blow dryer after washing it. So this works perfect for the always have with you styler. It works great, looks great and the handle folds up nicely to make it compact. The lint catcher is detachable to easily clean off the lint and it also comes with a bag which helps keep the cord with the unit. Excellent styler and works great on my short hair, too!",4/11/2011,1,1
10714,US,50899130,R26WEFZNWAJXN,B004YZMKKU,258419037,"john frieda(r) jf1r 1,875-watt hair dryer",Beauty,5,4,4,N,N,Choosing the perfect hair dryer (A saga),"I am 58 years old and have mid-length, medium texture, slightly wavy hair.<br />For the past 15 years I have been using the same Conair hairdryer (it just will not die) an average of 2-3x a week and over that time have had my share of good hair days and bad.<br />Recently, I've noticed that my hair has been getting very dry - even in the summer which is very unusual.<br />So, after trying various shampoos with not much difference, I decided to Google 'dry hair' and low and behold, hair dryers popped up! I don't think I would have come up with that on my own, so of course I then started researching hair dryers. There are about as many 'Top Ten Hair Dryer' lists as I think there are hair dryers! While there are a couple of (pricey) brands that tend to show up on most of those lists, I finally decided to look at it a different way ie: what 'technologies' exist and what would work best with my hair. I like a lot of volume and smoothness, so ionic, ceramic, tourmaline with infra red seemed to fit the bill - which is everything this dryer has. I read pretty much all of the reviews, watched the YouTube videos and even tho' people complained about the weight and button positions, I decided to give it a try. Well, I have to say that I am literally blown away! First, I understand why people complain about the button position as the first time I used it, I also kept changing speed and heat settings. However, it took me no time at all to figure out how to hold it so that doesn't happen. The heat levels are nice and consistent and the Cool Shot button works great - doesn't 'lock' but I don't care as I just shoot the roots before I finish each section so works fine for me. Regarding the weight, that was the only thing that I was a bit concerned about at first, since my old dryer was super light.  Now, after using it for the second time, I didn't even notice the weight, only the incredibly awesome results it produces! I actually feel like I have new hair as it is no longer dry and frizzy but instead is super smooth, soft and bouncy. I still can't believe changing hair dryers could make such a difference. I actually look forward to doing my hair now! My recommendation is, do your research, but if you have hair similar to mine, give this fantastic dryer a try - I don't think you'll be disappointed!frizzy but instead is super smooth, soft and bouncy. I still can't believe changing hair dryers could make such a difference. I actually look forward to doing my hair now! My recommendation is, do your research, but if you have hair similar to mine, give this fantastic dryer a try - I don't think you'll be disappointed!",7/30/2015,1,1
10718,US,50906647,RD8D4BH6JSOVK,B00VRN7SB8,253917972,remington silk ceramic professional hair dryer,Beauty,3,0,1,Y,N,but it has a single switch to select hi/low warm speeds or cool mode. The AC2015C has two switches,"From Ms. s1rude.<br />I've been using an older model Remington hairdryer for years, so I was able to compare this model to an another model of the same brand.<br />I don't have a model number on my current hairdryer because all of the writing has been rubbed off, but it has a single switch to select hi/low warm speeds or cool mode. The AC2015C has two switches, one allows you to select between three temperatures, the other between two speeds. There is a &#34;cool shot&#34; button. I have fine, straight shoulder length hair and don't really use my dryer for anything other than drying, so I've never understood the purpose of a cool shot button. Were I to use this function, I prefer my existing drying because you can set it to cool mode with the switch, while the new model requires you to hold the button down continuously for cool air. The AC2015C is more than twice as heavy as and slightly larger than my existing dryer, which I didn't care for. Pros of the AC2015C are that it is a nice looking dryer, and if its anything like my old Remington, it will probably last forever. For now I'm planning to stick with old reliable; its lighter and more straightforward.",8/19/2015,1,1
10723,US,50911569,R2KGH7ZIBDETFD,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,5,0,0,N,Y,... already had one of these as my grown children recommended this great hair dryer,I already had one of these as my grown children recommended this great hair dryer.  I just bought two more to have in our condo for vacation rentals.  It is so nice to stay in a place that has a decent hair dryer.  This is the one!,12/22/2014,1,1
10728,US,50932975,R1IWSQGL9ETSX1,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,5,0,0,N,Y,I had always bought cheap hairdryers before...,This one taught me the error of my ways.  Power/ drying much better.  Sturdy construction and really nice texture. too - won't slide off the counter.  Very much worth a bit more money to get a quality piece of equipment.,2/1/2013,1,1
10731,US,50935918,ROX03QQYO3UTC,B00MMRFUG8,127431946,"remington d3190a damage control ceramic hair dryer, ionic dryer, hair dryer, purple",Beauty,5,4,5,N,Y,Really like this hair dryer!,"Great hair dryer, nicely balanced, good air flow, and not too loud. This is one appliance I hate having to replace, as you get so accustomed to one, but this one is if anything an improvement over my old favorite. Dual heat & speed controls are a must for me. Nice inclusion of the extra drying attachments.",3/3/2015,1,1
10736,US,50946407,R32ELIY0FTZ5H5,B0017WNHYG,380013605,turbo power twin turbo 2600 hair dryer,Beauty,4,0,1,N,Y,Professional quality at a reasonable price,"Like many people, I have been buying the very cheap hairdryers sold at consumer retail stores like KMart and Walmart. I assumed they were good enough but they never last very long. I finally decided to get a pro model. This hairdryer is what my hair stylist has so I decided to try it. I am sorry I waited so long to treat myself to such a nice experience. The quality of the air flow, the excellent sound and the overall feel is well worth the cost. I hope it will last many years.<br /><br />I do wish the diffuser had come with it. However I have one on order. Also I took off a star because I would like high heat on low fan to be just a little hotter.",11/22/2014,0,1
10750,US,50979115,R3E74XXIG4Y1XE,B00440ZZKW,734632472,t3 featherweight journey travel hair dryer,Beauty,5,0,0,N,Y,Happy!,"I have the full size T3, and I am very happy I purchased this travel size. It really does work to keep your hair less frizzy, and dries really quickly. The folding mechanism works well, so it fits nicely in my carry-on bag. I love the idea of not having to use the dryer in the hotel room.",11/1/2014,1,1
10751,US,50980444,RM8ZWXXVLYS32,B00MMRFUG8,127431946,"remington d3190a damage control ceramic hair dryer, ionic dryer, hair dryer, purple",Beauty,5,0,0,Y,N,Quality blow dryer at an inexpensive price.,"This dryer is lightweight, yet has a quality feel to it.  It fits your hand well, has nice adjustability, an dries your hair well without over-drying it.<br /><br />I think the price is quite reasonable too.  Seems like a product that will last, and of course it's not a &#34;no name&#34; product, but a Remington, so presumably the quality is there.<br /><br />A nice dryer at a nice price.  5 stars.",8/6/2015,1,1
10781,US,51052831,R3ATC8V3CVFG3X,B000V3URNG,843035023,elevate by andis 80405 professional lightweight tourmaline ceramic ionic 1875 watts hair dryer,Beauty,5,0,0,N,Y,A Great Hair Dryer!,"I bought this dryer for 3 reasons,: 1. My dryer is about to pass on 2. I have arthritis in my shoulder & wanted a lighter weight one & 3. Based on the reviews here I purchased this dryer. I wasn't planning on paying a ton for a dryer, my daughter's a professional & I don't see any difference in her high priced ones, except they are for professional wear & tear!<br />I have fairly long, course, thick hair, that has always taken FOREVER to dry. Well, my hair was dry in half the time & it is lighter than my other dryer, so it didnt kill my shoulder & irritate my arthritis. It has a nice defusser, nice & small, not long like others so you can actually hold it away from your hair & not burn your hair or scalp. I am very pleased so far & will look for other hair care products by this company. I definetly would recommend it!!",6/18/2012,1,1
10790,US,51077993,R31DJQIEL7L57U,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,2,0,1,N,Y,Basic travel dryer,"Other than the retracting cord - which is cool - this is a pretty basic dryer. But I returned it because the retracting mechanism feels and sounds like it won't last long, and it just looks a little too cheap. I'm happy with the replacement - the Babylisspro TT for only a little more $ - looks nicer, feels nicer, works nicer, and is lighter.",2/20/2014,1,1
10820,US,51147534,RILJUGT0THVTA,B0050QLDGY,635386699,"remington d3710 ceramic fast finish dual fan turbo hair dryer, 1875 watts",Beauty,5,0,1,Y,N,Super fast!,"This is the most amazing dryer! Three heat settings, two speed settings, & a turbo speed - wow! My hair gets dried fast! It's not a heavy dryer to hold either which means that it's easier to maneuver into whatever weird position you need it and with the Concentrator and Diffuser I get a nice blow out and no frizzles! One of my fav things too is that it has a filter that you can take out and clean once in a while just in case you are in a habit of spraying product while you blow like I am then you don't have to worry about gunking up the filter. Great dryer - I'll never use a hotel dryer again cause this one is traveling with me!",12/11/2011,1,1
10827,US,51168704,R1NBPBHU3AUU76,B0009PL4D8,959834931,turbo power twinturbo 2800 coldmatic hair dryer 314,Beauty,5,8,9,N,Y,A Hurricane Dryer!!,"I was so tired of wimpy hairdryers that I had to buy this hairdryer after reading the other reviews.  The reviews are CORRECT.  The air that comes out of this dryer is incredible -- it dries my hair quickly, but the nice thing is that it dries your hair with air and not by baking it with intense heat-- it is hot, but not scorching.  A great purchase!",12/22/2011,1,1
10835,US,51193669,R3TWO1JB6GPG9,B001UE7D3W,197856712,andis 1600w quiet hangup hair dryer with night light,Beauty,4,9,9,N,Y,Don't get it for the night light,"I purchased two of these (one white and one black) and the night lights they have are plenty bright and look very nice. The problem is that they don't last. The night light in the white one went out on the second day. The night light in the black one went out on the third day. After I drilled the holes to mount them, I didn't really want to bother with the hassle to return them since the hair dryers both work fine.  I'm pretty sure I saw a cheaper version of these without the night light, and that's what I'd recommend. I'm used to a bit more wind from my regular dryer (at three times the size) but these dryers still complete the job in about the same amount of time.  The ones I received DO have the coiled cord, exactly like the picture (some say they received straight cords) and it turns off automatically when you return the dryer to the holder.  My only complaints are the night lights going out (of course) and the fact that you can't remove the dryer from the holder to pack in a suitcase, which is a shame because they are very small and would be great for travel if you could.  All in all I'm happy with the purchase.",10/22/2011,1,1
10859,US,51254549,R26UQ7386J6QOD,B001BOFISS,341174535,andis 81290 tourmaline ionic/ceramic 1875 watt hair dryer,Beauty,5,0,0,N,Y,Nice find.,"Really nice find.  Saw this first at a prominent New York hotel and thought 'if it's good enough for them ...'  We've been very happy with it.  How long it'll last?  Who knows.  But so far, so very good.",11/9/2014,1,1
10863,US,51271268,R1K3LCGNJZ36JT,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,4,0,0,N,Y,great dryer,"This is the type of dryer I saw in a lot of Marriott hotels.  The cord doesn't completely coil up inside of it, there is some hanging out, so that's something that might annoy people, if they expect it to coil all the way up to the plug end.  The folding handle is nice, too, if you want to travel with it.  My daughters, who have lots of hair, use it and don't complain about it being low power, which is saying something, coming from dramatic teenagers...",4/17/2013,1,1
