,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,like,tech
7057,US,34371966,RFCV029AD41CO,B00005O0MZ,694290590,conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer,Beauty,5,9,9,N,Y,Good working hair dryer,"I suppose some people are never satisfied. I read all of the reviews and was amazed at the detail some wrote. For the price and good quality of this hair dryer I continually am amazed at some of the comments. It drys hair better, it doesn't, it's heavy, it's light WTF? The dryer works as well as any my family have had in the last 30 years. It drys hair--That's it. If you want to spend hundreds well, be my guest. As usual, fast delivery, good price and free shipping in certain cases and always a pleasure to shop on Amazon. Buy it--you'll like it! or don't ?? dang!",8/16/2009,1,1
7078,US,34494042,R112UJBAMMVF99,B001UE7D2I,127343313,andis 1875-watt tourmaline ceramic ionic styling hair dryer,Beauty,1,22,29,N,Y,Bristles on brush defective,"After only using it once I noticed the bristles on the brush attachment have already started to flatten.  I am returning it because I can only imagine what it's going to look like after daily use for only a month.  I noticed another reviewer wrote s/he is looking for replacement attachments.  I'd rather just buy a better quality product to start with.  Also, the power of this hairdryer doesn't even match my cheaper Conair dryer that I bought at the drugstore and was hoping to replace with this more expensive and supposedly better quality hairdryer.",8/24/2010,1,1
7128,US,34783426,R11HQVXZ514J85,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,3,1,1,N,Y,Meh,"I upgraded to this dryer from my basic Conair dryer and thought I would get something good based on the reviews, but really, it was a waste of money to simply buy another blow dryer. It doesn't do anything better than previous ones I've owned, and in fact, seems to make my hair slightly MORE frizzy. Plus, the buttons are placed right where your fingers wrap around, so I had to train myself to hold it differently as the first few weeks I kept switching the buttons in the middle of drying. I've seen other complaints about the motor shorting out, and so far, I haven't had any issues like that, just not really impressed with how it dries my hair. And no way is it really quiet. Pfffft.",7/25/2013,1,1
7139,US,34832716,R3K2MAUUX74MWC,B001AZJVGS,518540462,"Neutrogena Oil-Free Acne Wash Facial Cleanser, Pink Grapefruit, 6 Ounce",Beauty,4,7,9,N,Y,"Not quite the old, but smells great!","With my greasy face, the original gold colored acne wash cut through the sludge with a single pump of soap.  This new version requires 2 pumps, but smells 100x better.  I think the better smell is worth the extra soap.",12/4/2010,1,1
7144,US,34840211,R2DUUMD39KI11Q,B000IG83VE,977457747,"babyliss pro babfrv2 volare ferrari designed professional luxury mid sized hair dryer, red, 2000 watts",Beauty,5,9,12,N,Y,amazing!,"A long time Elchim user here- didn't think anything was better than the hot heat and forceful blow. Well- this is better than that! Fastest drying time ever, heat is right on. It is a little heavy, which frankly- none of the GOOD dryers are light, so you can't really ding it on that. I have hair to below my shoulder blades, wavy/frizzy, colored- and this makes it ALMOST to the point of no flat iron. Worth the price, just the best dryer ever!",9/4/2012,1,1
7147,US,34852221,R2CE1BQIXLDX6F,B00005O0MZ,694290590,conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer,Beauty,4,0,0,N,Y,Happy with this one,"I've used this hair dryer for a week now - it's your average but good ol' Conair product.  I have always liked the Conair brand better than Revlon - they last longer.  The warm setting on this one is only slightly warm so it's easy to have to bump up to hot.  The cord is a little short compared to my last one (Revlon) but it doesn't impede usage at all for me.  The vent/trap is easy to clean and I don't accidentally bump any buttons while using which is nice.  It's not as heavy as I expected based on other reviews - overall happy with my purchase, especially considering the price!",5/20/2014,1,1
7163,US,34950218,R30P5334Y540QN,B001UE7D2I,127343313,andis 1875-watt tourmaline ceramic ionic styling hair dryer,Beauty,3,1,2,N,Y,Ive used it about 6 times and it's still in good condition ( also keep in mind that I am ...,"I'm not completely impressed with the cheap plastic although, Ive used it about 6 times and it's still in good condition ( also keep in mind that I am hispanic and have very long, thick and curly hair ). I purchased this because my daughter has one and after using it, I fell in love. But, hers is definitely made with better quality materials, you can tell by just holding both of them in your hands the difference in quality.  I thought I was getting a super steal based on the price I paid for it ($25) opposed to what my daughter paid ( she purchased hers directly from Andis for $52) As I previously mentioned, mines is still in good condition after using it several times, I'm just waiting to see how many more uses I get out of it. This is a case of you get what you pay for.",5/12/2015,1,1
7182,US,35058890,R3FW9DSDSE7JCN,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,3,0,0,N,Y,More girly than shown in pic,"Careful, gentlemen.  The picture online and on the box shows it has silver trim, but it's actually bright pink trim (switches, filter cover, ect.).  Has a narrow mouth with a penetrating stream that's probably better for long thick hair than short hair.  Heavier than expected too.",11/15/2012,0,1
7218,US,35196863,R3PAQTUZX3EPAB,B001AFFBCG,392681682,revlon 1875w compact travel hair dryer,Beauty,5,0,0,N,Y,nice compact size,"strong powerful air flow, dries hair quickly, nice compact size, lightweight.  Wish it had a better button for controlling the 'shot of cool' setting.",11/6/2014,1,1
7225,US,35220849,R37PBQPUZNMFPC,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,Beauty,5,2,2,N,Y,Conair Ceramic 1875 Hair Dryer,My old hair dryer was a Conair 1875 that I purchased about 10 yrs ago and still works but started to make noises. So I figured it was time to look for a new hair dryer. I purchased this Conair 22NP Comfort Touch Tourmaline Ceramic 1875 and it is even better than my old one. It's light and comfortable to hold while styling and drying my hair. It dries my hair in 1/2 the time of my old one and my hair looks a lot better. I would recommend this hair dryer to anyone who is looking for a new hair dryer. It's a great product and you won't be disappointed.,7/12/2013,1,1
7235,US,35248475,R2E13R2UUT4T22,B0002G214U,685652978,conair soft bonnet hair dryer 1 ea,Beauty,2,1,1,N,Y,Hair dryer great but the hose is not,I love being able to have a salon quality style from home.  This little hair dryer works a treat to bring out the best curl.  BUT the hose has ripped and torn in three places so far.  I have had to duct tape the hose together.  I would recommend discovering if another product has a better quality hose before purchasing.,1/15/2013,-1,1
7245,US,35291896,R1514SLHC9KCQ6,B000VWQA9C,11468070,Ojon Full Detox(TM) Rub-Out(TM) Dry Cleansing Spray,Beauty,1,0,0,N,N,Too bad the container is poorly designed!,"About two years ago, I discovered this product and fell in love quickly only to be disappointed. As a frequent dry shampoo user, I have to say this one has the freshest shampoo-like scent and it really works without leaving a residue. The problem, which I am unable to overcome, is the issue with the sprayer getting clogged. Luckily, I bought my product from a local cosmetics shop and they allowed me to RETURN FOUR BOTTLES in a row. I tried hot water, I tried cleaning the nozzle. I never tried sticking an earring in it like another reviewer suggested, but I had enough. Probably because of their embarassment, one of the cosmetic store employees told me they had heard Ojan was improving their bottle. So I waited diligently for about a year before purchasing another bottle only to find that, just like before, after about 2 uses, the nozzle clogs.     DEAR OJAN - PLEASE IMPROVE YOUR PACKAGING DESIGN SO I CAN CONTINUE TO USE YOUR PRODUCT!!! It is a horrible design flaw that has to cost a ton of money in returns and in loss of potential return customers - LIKE ME!    Now I use Oscar Blandi's power, which is a fabulous product, but sprays are just a little better. I have heard similar reports in Blandi's spray and have avoided it as a result. Fuhrer's didn't really do much for me and a drugstore brand named Salon Grafix (SG) works effectively but smells like old lady hairspray.",8/5/2010,1,1
7246,US,35294087,ROX4VA0PETMA6,B000I1S18Y,970407571,"Wahl 79524-1001 Deluxe Chrome Pro with Multi-Cut Clipper & Trimmer, 27 Pieces",Beauty,1,12,15,N,N,Works well... if it works at all,"I purchased these clippers about 5 months ago to start cutting my own hair. I got about 6 good haircuts with it, but unfortunately ran into one large issue. The more I used it, the gradually harder it was to move the power switch on and off. Eventually, the power switch jammed completely, and I was no longer able to turn the thing on. I sent the clipper to Wahl to get it repaired, paying around 15 dollars for shipping, and got it back around 2 weeks later. I used the clippers twice since then, and now the power switch is back to being jammed. This thing is no better than a paper-weight to me now. I really regret purchasing this clipper, and will be purchasing a new pair from a different brand sometime very soon.",8/5/2010,1,1
7248,US,35308333,R2AI22W4Z4VHRH,B0027SU9JU,918034537,revlon 1875w volumizing turbo hair dryer,Beauty,5,0,0,N,N,Great for thick hair,"My old Revlon dryer died when my hair was half dry, so I quickly drove to the store and spent three minutes picking out this hair dryer. I couldn't be happier. My hair is extremely thick with many layers and takes a long time to dry. The turbo setting allowed me to dry my hair in almost half the time. Even better, the hair's texture was perfect. Shiny and alive, not the texture of straw you get when the hair is over dried.",6/13/2015,1,1
7249,US,35313033,R1C1OUMQZC3ETN,B002GQMTAK,955015830,"revlon 1875w rectractable cord, fold & go hair dryer",Beauty,1,0,0,N,Y,Defective product,I bought this hairdryer ...twice ...for the retractable cord.  On the  first one I received the cord didn'tretract at all so I returned it and asked for a replacement. I  figured it was a fluke. Replacement was only slightly better. Cord retraction was rough and sporactic. So I returned for a refund. Amazon arranged for the free return and pickup of both hair dryers. So I may have unhappy with the purchases but the return process was a very good experience! It is just a defective design...My husband picked up one at Target and the retractable cord didn't work on it either!,2/15/2015,0,1
7252,US,35339006,R18P7BQURHCMZN,B0026ZD0WM,57056668,sunbeam 1632-040 global economizer hair dryer,Beauty,5,3,3,N,Y,Great unit,"This was a great purchase. The unit is relatively quiet, simple and works better than expected. It is so convenient to use every day. The night light is a small but appreciated bonus!",3/25/2013,1,1
7255,US,35354106,R1GG8J4QP576YJ,B000XE6C3M,772841097,"ovente seductive ceramic ionic tourmaline lightweight professional hair dryer, red (3600)",Beauty,5,0,0,N,Y,Five Stars,Great blow dryer definitely better then I was expecting,3/20/2015,1,1
7256,US,35354878,R1N7P78STMAR88,B001QTW2FK,328811288,conair minipro tourmaline ceramic styler / hair dryer; pink,Beauty,5,0,0,N,Y,Perfect for my daughter!,"This is a great product, works better than my full size blow dryer. And the carrying bag just makes it that much better.",1/6/2014,1,1
7277,US,35472941,R3DZDI35DR8S3G,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,5,0,0,N,Y,Perfect,it is better than what i expect and gives me more than i want. this hair dryer has three shifts which are perfect for me. it also can swithch to the cold model. loves it. highly recommend,10/30/2013,1,1
7286,US,35532386,R1WPQASSJWTT0B,B000E8PG98,676407800,conair 1875 watt cord-keeper hair dryer; pink,Beauty,2,8,11,N,N,"Ok hair dryer, but has several design flaws","I've had this hair dryer for about 6 months now and I'm not all that impressed with it. It's performance is decent (dries hair quickly with less frizz), but it's design and construction leave something to be desired.    Issues:  1) It's really heavy so be prepared for your arm to get a work-out when using it.  2) The placement of the cord retractor button is really bad. If you set the dryer down on it's side sometimes the retractor button will get bumped causing your dryer to slide across the counter.  3) About 1 month ago the on/off button popped off. I was able to stick it back on, but it will occasionally still fall off during use.  4) The cord retractor is somewhat dangerous and also will get stuck occasionally during cord retraction.  5) The placement of the cool shot requires you to hold the dryer awkwardly to keep from accidentally pressing it.    Maybe it's just a matter of preference in design, but this dryer has been  very awkward and difficult for me to use. I just don't think that the performance is good enough to put up with all of the negatives. I will probably shell out a little more money the next time I purchase a hair dryer and get something better.",10/16/2007,1,1
7302,US,35587790,R1HAYFIENBM3N5,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,Beauty,4,6,7,N,Y,Great dryer for fine hair,"Despite trying many hair conditioners and smoothers, my hair remained dry and frizzy.  Finally, someone advised me it might be my hairdryer.  I needed the concentrator attachment.  I checked Amazon's reviews, and noted that this dryer did not work well on thick or long hair.  So, it seemed perfect for my short, thin hair.  And I am satisfied.  Even at the same 1875 Watts as my old Conair dryer, this one does not seem to get very hot and it does take longer to dry my hair, about 10-15 minutes longer. (I've had two ion dryers that claim to dry hair faster, and I don't believe it.)  But, I am better able to style my hair while I dry it, and am pleased with the results.  My hair looks shiny and has almost no frizz, even in the dry air of a heated house.",1/23/2012,1,1
7361,US,35939348,R2T2ZJ7IL4O5QN,B000R80ZTQ,486774008,"conair 1875 watt cord keeper 2-in-1 hair dryer, black",Beauty,3,0,0,N,Y,Cheap but good. On my 3rd or 4th one!,"I am my 3rd of 4th one of these. In my experience, they usually last about 1-3 years of daily use before it dies and you have to buy a new one. It doesn't do anything fantastic for my hair, but it gets the job done. It is the only one that I have found on the market that has a retractable cord, and for that reason alone I continue to buy these. This time however, the cord stopped retracting about two months of using it, so that was really unfortunate :( Will continue to buy until I find something better at a decent price with a retractable cord!",1/8/2014,0,1
7382,US,36069463,RJ8SUXXMDHGYD,B000ALCJR6,218297570,t3 tourmaline 83808 professional featherweight ceramic ionic hair dryer,Beauty,4,0,0,N,N,"So Far, So good","Was pricey, but so far, it is much better than anything else I've used. I have thick, coarse, wavy hair. Drys faster, feels smoother. I am impressed that it does make such a difference. I believe 5 stars are very rare, so really a 4 star is a good one. Just need to see how long it lasts.",10/15/2013,1,1
7385,US,36074993,R7OS7NV3S042H,B000A3I2X4,235105995,"revlon essentials 1875w fast dry hair dryer, rv408",Beauty,4,0,0,N,Y,No complaints so far.  Great value.,"Would be great if it had a rubberized grip around the handle for better control, but other than that, it's worked great so far.  Good power, heat on high is pretty good.",3/30/2013,0,1
7392,US,36103161,R2J1LYTU9IARQD,B001UHN0OA,396337866,extracompact twinturbo 3500 2000 watt compact professional hair dryer,Beauty,5,1,1,N,Y,Best Hair Dryer Ever,"I bought this hair dryer because it is the one my hair stylist uses in her salon. And, since it's such a strong dryer, it takes much less time to dry my hair. Also, it does a better job than any other hair dryer I have ever owned.",6/25/2012,1,1
7411,US,36172237,R1ZODGW9DBWA2J,B000JGERAO,98133587,Zeno Acne Clearing Device with 60-Count Cartridge,Beauty,4,3,3,N,Y,It really works :),"I have been using this product for a few months now, and it honestly does work. Just make sure you get the pimple ASAP. I always get some pimples during, ahem, that time of the month, and it really is annoying, because I normally dont get any at all. Even if you have a big pimple, this will reduce it. It gets a tiny bit painful towards the end when its really hot, but not so painful that I have to remove it. It does leave my fair skin a little red, so I have my concealer ready. It does work,k better than creams and such.",8/5/2010,1,1
7438,US,36322395,R3HIRPM8KS1PT7,B0006GE7VQ,784306314,Puritan Applicator - Wood Handle Material and Cotton Head Material - 3.032 in Length - 833-WCS [PRICE is per CASE],Beauty,2,4,4,N,Y,Not much cotton,The wooden sticks on these swabs break frequently.  There is not much cotton on the tip.  The 6 inch version work much better.  [[ASIN:B000GULSL4 COTTON APPLICATORS PURITAN NON STERILE 6'' 100/PKG]],5/7/2010,-1,1
7440,US,36339164,R2EKBKYG01PXU,B000E8PG98,676407800,conair 1875 watt cord-keeper hair dryer; pink,Beauty,4,0,0,N,N,decent dryer,"This dries quickly and the heat is gentle producing hair with less frizz that is sleeker and shinier than  the hair that older dryers produce.    The downsides are the bulk and the size.  I find the size of the dryer sometimes is offputting to move around the head- not impossible but alot better with a smaller dryer.  I also don't care for how poorly the labels for the heat and air settings wears- its only a few months old and already there's alot of wear due to how my hand usually grips the handle.  I notice this issue alot in Chinese made goods (especially keyboards), but its annoying nonetheless.",1/24/2012,1,1
7448,US,36389373,RGTTSLYRHQ2RO,B000BBS636,560455235,conair yb075w pro yellowbird 1875-watt professional hair dryer,Beauty,5,0,0,N,Y,Best Hair Dryer Ever!,This hair dryer shaved 1-1/2 hours off my hair straightening time.  I have curly (or better yet coily) hair and this hair dryer (with the comb attachment) goes through it like butter! I highly recommend this hair dryer!,4/23/2011,1,1
7453,US,36407782,R2YT67BR264URD,B000X1MCW0,815035474,fhi heat platform nano salon pro 2000 powerful tourmaline ceramic hair dryer,Beauty,1,5,7,N,Y,Heating element dies,"The heating element in this hair dryer stopped working after three uses. I am in a protracted effort to get a replacement, although from reading other reviews it does not appear that the replacement will be any better than the original. Do not buy this hair dryer! It is unreliable.",4/7/2010,1,1
7457,US,36454574,R51XZIWFFD771,B000ALCJR6,218297570,t3 tourmaline 83808 professional featherweight ceramic ionic hair dryer,Beauty,5,4,4,N,Y,"Light, Quiet, Fantastic and Fast!","After having read the majority of the reviews here, I'm happy to report that this dryer is fast and very lightweight.  My hairdresser who uses this dryer daily had recommended it to me awhile back. Unfortunately, I bought back then what I thought was a better more economical option: an Andis Ionic hairdryer with a retractable cord and folding handle. While very light weight and space-saving, I soon learned after several months of frequent use that either the cord was going to fray from from the retracting into the handle or worse, the handle could break from folding.  Well, it did.  After the handle broke, I decided to purchase this hair dryer and I regret not having done so sooner.  What a great hairdryer - very lightweight, dries hair quickly to a smooth satiny shine.  I have straight, medium length, medium thickness hair that usually would take at least 45 minutes to dry.  Well, the T3 cut the drying time to 14 minutes and that's taking my time. The T3 dryer is also very quiet and despite having only 2 speeds and a cold shot button, does the job quite nicely and I don't miss having all of the other speeds.  This was well worth the price and I wouldn't ordinarily spend this much on a hair dryer.  But the results are well worth it.  Highly recommend!",4/5/2007,1,1
7461,US,36466474,R3MODX7P8AJMAC,B001UE7D2I,127343313,andis 1875-watt tourmaline ceramic ionic styling hair dryer,Beauty,3,0,0,N,Y,Three Stars,"I have had better, Not very hot.",3/10/2015,0,0
7462,US,36466575,R1YOND8NEOXSQS,B003L0LWYY,531585937,bed head hot head 1875w hair dryer for massive shine,Beauty,5,0,2,N,Y,wonderful and stylish,"So my previous 1875 watt ionic dryer started making my hair frizzy and finally died on me. I was looking around for a new one and found that my favorite brand in hair products made a cute stylish hair dryer. It doesn't just look nice, it works amazing too. I love how it has a setting for hot and warm. I haven't had a hair dryer with that option yet. I also really like the switch, rather than a sliding one. I have no complaints and I highly recommend it. It dries quickly and I have no frizzies and my hair looks so much better with this dryer compared to my old Revlon. It's great for drying my curlies and works just as well for blowouts, too.",4/24/2013,1,1
7471,US,36495824,R30W0U3YN04FXR,B000K7JLGM,199558933,t3 bespoke labs 83808-se featherweight professional ionic ceramic tourmaline hair dryer,Beauty,1,1,1,N,N,Four times was NOT a charm,"I bought this hairdryer under the impression that I was getting some magnificent piece of equipment. At $200, this magnificent piece of equipment starting whistling at me within DAYS of using it. I went back to the store, and they kindly exchanged it. About one week later, it began whistling again. I went back to the store and they exchanged it for me. The third hairdryer I received didn't whistle until about a month of using it. Because this hairdryer got so many great reviews, I was willing to exchange it one more time, and so, I got my fourth hairdryer in 2008. It worked great up until about four days ago when I smelled something that smelled like it was burning. That alarmed me, but I ignored it. Then two days later, I heard something pop inside my hairdryer. After that, there was a piece of something rattling around inside of it! I finally had had enough, so today, I returned my hairdryer and got my money back. My husband did some research, and we found a great $35 hairdryer that works just as well, if not better, than the $200 piece of crap that I had to return multiple times.",1/10/2011,1,1
7473,US,36507270,R24PBYBYTDITPW,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,Beauty,4,0,1,N,Y,Good for the price,"This blow dryer is amazing for it's price. I wanted to buy an expensive &#34;better&#34; blow dryer, but my finances would not allow that and I settle on this one. I am, however, grateful I chose to buy this blow dryer. It has 3 heat settings, cool, warm and hot which is nice because i can put it on the heat setting which fits my hair the best. It is not ridiculously loud like some of the previous blow dryers i've own and the cord is sufficiently long. I would recommend buying this blow dryer, even over an expensive &#34;better&#34; one because i feel like it works just as well as some of the other more expensive hair dryers i've owned over the years.",10/2/2013,1,1
7501,US,36649444,R2QGF3X28M0XP1,B003S56KWQ,333479002,"remington compact ionic travel hair dryer, (colors vary) d5000",Beauty,5,17,17,N,Y,I threw away all my other dryers,"My hair is very dense and attracts static VERY quickly.  My usual blowdryer (and all the others I've owned in the past) left my hair dry but pieces of my hair sticking straight up and I'd always have to use a smoother to tame them.  Thankfully I showered at a friend's house one day and borrowed this dryer.  I came out of the bathroom and my friend was like OMG YOUR HAIR LOOKS AMAZING.  No flyaways.  No static.  My hair looked better after JUST DRYING IT than it usually did after I spent 30 minutes styling it.<br /><br />I immediately ordered this on Amazon Prime ten minutes later and tossed my old dryer as soon as it came in.  I have since bought two more for my best friends, and they swear by it as well.",4/24/2014,1,1
7510,US,36688241,RG8NH87OVP0KW,B003837V8A,475989673,t3 featherweight luxe hair dryer,Beauty,1,0,0,N,Y,My 19 dollar Conair works better than this,"This product does not work well at all. My 19 dollar Conair works better than this.  I made contact with T3 on their website, they stated the store that provided this is not an authorized dealer for this product and my serial number is not recognized in their system.",12/29/2014,1,1
7565,US,37000722,R29R7C639NNM7M,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,5,0,0,N,Y,Great dryer!,I noticed less static in my hair after the first time of using! I also notice more body if I use moose. It is a little heavier than a normal hair dryer but I have no problem putting up with that if it makes my hair look better! I also thought the price was great compared to other dryers of its likeness.,2/18/2015,1,1
7591,US,37151655,R3LY7MANJ71HBW,B004INUY06,303775294,"conair infiniti pro 1875 watt salon performance ac motor styling hair dryer with twist folding handle, blue",Beauty,3,37,38,N,Y,This Conair Is Full of Air,"Not as good as the original Conair 1875. Makeovers and upgrades don't always yield the best results. For instance, this 1875 replica. Lacks the basic functions a blow dryer should have, such as temperature adjustment. There is only a setting for high and low fan speed. Also, in order to use the air only feature with no heat, the cooling button has to be pressed and held down to use this basic function. This causes a person's fingers to get tired, holding a button over using a sliding switch. Then there is the retracted cord that is missing. That was probably the most valuable feature for the original Conair 1875. Made the dryer much more portable. Even useful when not traveling. Now the new 1875 has its cord sprawled all over the bathroom counter. The original is much better. This is slightly smaller with about 10 watts more power and a directional air controller, but overall not worth the investment.",8/27/2015,0,1
7629,US,37352394,R1C0FK0969SU1V,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,Beauty,5,3,4,N,Y,Improved My Hair Style,"If I had only known what a difference a hair dryer can make for your hair. I admit that I love to buy beauty products, but especially hair products. My hair is colored/highlighted, fairly straight, but not thin. Lately I keep buying products to take the dry frizz that seems to appear on the ends of my hair. Little did I know that using the Conair Tourmaline Hair Dryer would solve that problem immediately. The dryer has settings for the usual hot/cold/warm settings and high/medium/low...but it's nice to have the controls slide on either side of the device. It's a powerful 1875 watts that dries my hair faster with ions and gives it body plus takes away the dry ends almost 100%. My co-workers noticed my hair looking better too. Ironically, I don't always use a blow dryer because I want healthy hair, but this dryer seems to make my hair look better. For the price and function, I recommended this dryer.",6/19/2015,1,1
7657,US,37444528,RHPS09J07G9GR,B003TQPRGY,814216548,revlon 1875w compact travel hair dryer,Beauty,3,1,2,N,Y,"Works, but has a smell to it.","I'm a guy with medium length hair that needs a hair dryer to speed up the process.<br /><br />My last hair dryer was a vidal sassoon similiar to the size of this one and just very basic. Worked great for several years then just quit putting out heat.<br /><br />This one had good reviews and was cheap. So I bought it.<br /><br />Although it worked to dry my hair and was basic and did the job, exactly what I wanted, it smelt like burning plastic. Maybe it's jsut a new hair dryer? Regardless, I am returning it due to another review where someone had a larger issue arrive from this.<br /><br />I plan on purchasing a much more expensive hair dryer to get a better quality product. Wish a company could make a small, powerful hair dryer for $20 that just worked and was durable.",1/14/2015,1,1
7661,US,37448519,RJGAM8S6AHLDS,B00SKQFT4I,593915883,xtava allure 2200w professional ionic ceramic hair dryer - bring the salon to your home with this powerful and precise blow dryer - 2 speeds - 3 heat settings (ebony),Beauty,5,0,0,N,Y,BEST BLOW DRYER EVER!,Best blow dryer ever...you can feel the quality as soon as you pick it up...performance=none better...worth every penny.,3/2/2015,1,1
7666,US,37466463,R1PU59QUQDHRM,B00JH2C3DE,768062995,panasonic eh-na65-k hair dryer,Beauty,5,1,2,N,N,It really makes a difference!,"Ok this took about 10 ;minutes off the drying time of my hair as opposed to  using just a regular ionic hair dryer, but not ony that it leaves my hair (which isa bit past  shoulder legnth color treated grey hair with some slight curl) smooth and un frizzy.  I could actually dry it and wear it with out hot curlers or a flat iron, though I still prefer to use a flat iron for extra shine. I never believed that one hair dryer was much better than another but this one sure is. It is an investment in me and I am so glad I bought it.",2/11/2015,1,1
7670,US,37479914,R34AVC4POLCF5S,B000V3URNG,843035023,elevate by andis 80405 professional lightweight tourmaline ceramic ionic 1875 watts hair dryer,Beauty,5,0,0,N,Y,Five Stars,Works better than any I have used in the past.  Recommended by my beautician.,12/30/2014,1,0
7684,US,37547767,R2DL1NN10GGYPT,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",Beauty,5,0,0,N,Y,great,great  I used this at a Marriott on visits and realized that my hair really looked better than at home.  I bought one for myself and now my hair looks good all of the time.  thanks.,3/4/2013,1,1
7686,US,37562408,R2G9P9HOGSCW27,B000BW5W50,224230965,"ESSIE Protein Base Coat, 0.5 oz",Beauty,5,0,0,N,Y,good base coat,"i love the seche top coat, but was disappointed in its base coat. this one is much better. it definitely strengthens my nails and prevents chipping.",1/9/2012,1,1
7694,US,37586596,R2FS8KO1N2MAYK,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",Beauty,4,0,0,Y,N,One Powerful Hair Dryer,"The Remington Ac2015 is a good hair dryer with a reasonable price point that will get the job done for which it is intended--drying hair.  The hair dryer itself is very sturdy (and a bit heavier than most) and the controls are easy to use.  But is it possible that a hair dryer can actually have too much power behind the air flow?  If so, this hair dryer would fit the bill.   The Remington is a work horse of a hair dryer that has so much power for air velocity it was almost more than I would have preferred.  It blew my hair in just about every direction imaginable, and it blew papers on the ledge in my bathroom all around the room.  So therein lies what might be a potential issue with the hair dryer.  If you are a person who likes to style your hair with the help of your hair dryer, it might be a challenge to find a setting to do that.  While using the high speed setting on the hair dryer, with a round brush, my hair tended to blow around too much, and made it hard to control the hair in the brush.  The low setting was a better option, however, when I chose to use the cool shot option to set the hair, it made the hair dryer speed go faster, and blew more air than if you left the button untouched.  I am not sure why the airflow would increase when you hit the cool shot button, but that is what happened every time I pushed it.  It almost seems to be an engineering oversight.  Anyway, after a few days, I gave up on the Remington, for styling specific challenges only, and went back to using my Tourmaline Tools hair dryer, which I like very much.  If ever there is a time I just need a quick blow dry, I would certainly reach for this hair dryer, and it is more than suitable for general every day use.",12/14/2010,1,1
7761,US,37945087,R1V2IVRQT6LVWG,B000K7JLGM,199558933,t3 bespoke labs 83808-se featherweight professional ionic ceramic tourmaline hair dryer,Beauty,2,0,0,N,Y,Did not last long,I have owned this dryer in the past and this was a replacement after 3 years of my old one! This one must have been refurbished or defective because it didn't perform well after only 6 months. I went into Ulta and purchased a new t3 in person. Hope it lasts better than this one.,7/10/2013,1,1
7776,US,38019715,R1JEXUEEM2LYDF,B0012DL8B4,897437023,conair vagabond folding handle 1875 watt compact hair dryer 1 ea,Beauty,5,2,2,N,Y,Great Travel Iron,"This little hair dryer is great! I had one just like it in the past. It lasted 20 years. It fits perfectly in my suit case, has just the right amount of power and heat. It is much better than others I have used (they did not last long). It is well constructed too. A good purchase. I had looked every where for a replacement and had to settle for inferior products. I am really happy Amazon had it. I highly recommend.",5/10/2015,0,1
7782,US,38065995,R2J3KWO4BK3U2M,B0040VGR3Y,974237252,"twin turbo 3200 ceramic and ionic professional hair dryer, 1900 watt",Beauty,4,2,3,N,Y,This is an ideal item I bought for my wife who is hair stylist!,This is a professional hair dryer that works with hair stylist is better than ever I guess...Because I didn't hear any complaint or comments from my wife so far!,8/3/2013,1,1
7796,US,38129705,R1A2OBQRRJ8OXK,B0018BXH1Y,252448367,elevate by andis 30865 professional tourmaline ionic ceramic 1600 watts hair dryer,Beauty,4,0,0,N,Y,I like it so far,"Lightweight and works fine so far.  I've had it about a week now.  Longer barrel than the one I had before it.  No cool shot button, only high heat and low heat, which is a little cooler but not much than the high heat.  My hair dries pretty fast with it.  It's a pretty good buy in my opinion.  My hair is long and fine and breaks easily is the reason I got it since ionic lower wattage dryers are suppose to be better for my hair type.",6/23/2014,1,1
7801,US,38162933,R1C9TXA2J3J8PR,B007ROD3AG,614083399,"salon sundry professional bonnet style hood 1,000 watt salon hair dryer - multiple colors available",Beauty,4,0,0,N,Y,It works.,More money makes for a better upgrade.,11/6/2014,1,0
7806,US,38197866,R2NQ6WXT5L1JTB,B0009XH6V4,670161917,andis micro turbo hair dryer,Beauty,5,0,0,N,Y,Perfect for travel,Perfect size for travel. It works better than any hotel wall mounted blower I've tried---It is quite powerful for its size---not like a regular size blower of course. Over all I am very pleased,11/19/2012,0,1
